id_sistema,legalName,altraDenominazione,dataAltraDenominazione,localType,nome,cognome,intestazione,authorizedFrom,existenceRangeFromDate,existenceRangeToDate,dataNascita,dataMorte,placeRole,placeEntry,otherPlaceRole,otherPlaceEntry,professione,legalStatus,tipologiaEnte,history,genere,relazione_complesso,relazione_tema,relazione_bib,rangeIntestazione
sp-94523,Tolomei,,,person,Ettore,Tolomei,"Tolomei, Ettore, senatore, letterato, giornalista, (Rovereto 1865 - Roma 1952)",SIUSA,,,1865 ago 16,1952 mag 25,luogo di nascita,Rovereto (Trento),luogo di nascita,Rovereto (Trento),"Giornalista, senatore del Regno d’Italia, letterato, irredentista, nazionalista",,,"Ettore Tolomei nacque nel 1865 da Tolomeo, commerciante, e Olimpia Tomasi. Secondo di quattro fratelli (Arnaldo, Ferruccio e Pia), tra il 1884 e il 1888 frequentò i corsi della Facoltà di Lettere a Firenze (ove frequenta, fra gli altri, i corsi di Bartolomeo Malfatti) e poi a Roma. Nel 1890 fondò il settimanale politico di posizioni irredentiste e nazionaliste «La Nazione Italiana». Tra il 1905 e il 1906 acquistò il noto maso, divenuto poi sua residenza e azienda agricola, a Gleno, frazione di Montagna (Bz). Nel 1906 fondò l'«Archivio per l’Alto Adige», rivista tutt'ora attiva (fino al 1919 il titolo completo era Archivio di Studi per l'Alto Adige con Ampezzo e Livinallongo), che nelle intenzioni del fondatore doveva dimostrare l'italianità della regione. Nel 1914, con l’inizio della guerra, si trasferì a Roma. Si arruolò volontario nel 1915 e nello stesso anno pubblicò sulle pagine dell’«Archivio» un programma per l’italianizzazione dell’Alto Adige. L’anno seguente compilò e pubblicò il Prontuario dei nomi locali dell’Alto Adige con i nomi italiani delle località sudtirolesi. Nel 1918 venne nominato Commissario alla lingua e alla cultura in Alto Adige. Fu componente della delegazione italiana alla Conferenza di Parigi del 1919. Nel 1921 aderì al Partito Nazionale Fascista e diresse la sottocommissione che si doveva occupare della nuova toponomastica altoatesina. Nel 1923 il decreto sulla toponomastica altoatesina divenne legge; vennero così approvati dal Governo Mussolini i provvedimenti presentati per l’Alto Adige. In quell’anno Tolomei fu anche nominato senatore del Regno d’Italia. Tra il 1926 e il 1927 entrò in polemica con Mussolini per la distrettuazione del territorio di Egna. Nel 1928 incontrò Hitler. Tra il 1933 e il 1935 pubblicò l’elenco dei cognomi tedeschi riportati in forma italiana.",maschile,ca-522593,Politica e sindacati,"S. BENVENUTI - C.H. HARTUNGEN, Ettore Tolomei (1865-1952). Un nazionalista di confine. Die Grenzen des Nationalismus (n. mon.:«Archivio trentino», 1998, 1)",senatore
sp-94533,Democrazia cristiana - DC. Comitato regionale del Trentino-Alto Adige,,,corporateBody,,,"Democrazia cristiana - DC. Comitato regionale del Trentino-Alto Adige, Trento, 1946 - 1994",SIUSA,1946,1994,,,Sede,Trento,Sede,Trento,,privato,"partito politico, organizzazione sindacale","Il Comitato regionale con sede a Trento era un organo direttivo della Democrazia cristiana (DC). Le riunioni del Comitato promotore della DC si tennero a partire dal 7 maggio 1945 presso l’Oratorio della parrocchia di San Pietro (città di Trento), mentre il primo congresso provinciale si svolse nel capoluogo trentino il 16 settembre 1945.",,ca-522633,Politica e sindacati,"G. AGOSTINI, Eravamo la DC. Memorie della classe dirigente democristiana in Trentino, Trento, Il Margine, 2013",1946 - 1994
sp-94533,Democrazia cristiana - DC. Comitato regionale del Trentino-Alto Adige,,,corporateBody,,,"Democrazia cristiana - DC. Comitato regionale del Trentino-Alto Adige, Trento, 1946 - 1994",SIUSA,1946,1994,,,Sede,Trento,Sede,Trento,,privato,"partito politico, organizzazione sindacale","Il Comitato regionale con sede a Trento era un organo direttivo della Democrazia cristiana (DC). Le riunioni del Comitato promotore della DC si tennero a partire dal 7 maggio 1945 presso l’Oratorio della parrocchia di San Pietro (città di Trento), mentre il primo congresso provinciale si svolse nel capoluogo trentino il 16 settembre 1945.",,ca-522633,Politica e sindacati,"G. AGOSTINI, Eravamo la DC. Memorie della classe dirigente democristiana in Trentino, Trento, Il Margine, 2013",1946 - 1994
sp-94533,"Democrazia cristiana - DC. Comitato regionale del Trentino-Alto Adige, Trento, 1946 - 1994",,,corporateBody,,,"Democrazia cristiana - DC. Comitato regionale del Trentino-Alto Adige, Trento, 1946 - 1994",SIUSA,1946,1994,,,Sede,Trento,Sede,Trento,,privato,"partito politico, organizzazione sindacale","Il Comitato regionale con sede a Trento era un organo direttivo della Democrazia cristiana (DC). Le riunioni del Comitato promotore della DC si tennero a partire dal 7 maggio 1945 presso l’Oratorio della parrocchia di San Pietro (città di Trento), mentre il primo congresso provinciale si svolse nel capoluogo trentino il 16 settembre 1945.",,ca-522633,Politica e sindacati,"G. AGOSTINI, Eravamo la DC. Memorie della classe dirigente democristiana in Trentino, Trento, Il Margine, 2013",1946 - 1994
sp-94533,Democrazia cristiana - DC. Comitato regionale del Trentino-Alto Adige,,,corporateBody,,,"Democrazia cristiana - DC. Comitato regionale del Trentino-Alto Adige, Trento, 1946 - 1994",SIUSA,1946,1994,,,Sede,Trento,Sede,Trento,,privato,"partito politico, organizzazione sindacale","Il Comitato regionale con sede a Trento era un organo direttivo della Democrazia cristiana (DC). Le riunioni del Comitato promotore della DC si tennero a partire dal 7 maggio 1945 presso l’Oratorio della parrocchia di San Pietro (città di Trento), mentre il primo congresso provinciale si svolse nel capoluogo trentino il 16 settembre 1945.",,ca-522633,Politica e sindacati,"G. AGOSTINI, Eravamo la DC. Memorie della classe dirigente democristiana in Trentino, Trento, Il Margine, 2013",1946 - 1994
sp-94533,Democrazia cristiana - DC. Comitato regionale del Trentino-Alto Adige,,,corporateBody,,,"Democrazia cristiana - DC. Comitato regionale del Trentino-Alto Adige, Trento, 1946 - 1994",SIUSA,1946,1994,,,Sede,Trento,Sede,Trento,,privato,"partito politico, organizzazione sindacale",Il Comitato regionale del Trentino-Alto Adige iniziò ad agire in maniera strutturata come espressione dei Comitati provinciali di Trento e Bolzano nel 1946.,,ca-522633,Politica e sindacati,"G. AGOSTINI, Eravamo la DC. Memorie della classe dirigente democristiana in Trentino, Trento, Il Margine, 2013",1946 - 1994
sp-94533,Democrazia cristiana - DC. Comitato regionale del Trentino-Alto Adige,,,corporateBody,,,"Democrazia cristiana - DC. Comitato regionale del Trentino-Alto Adige, Trento, 1946 - 1994",SIUSA,1946,1994,,,Sede,Trento,Sede,Trento,,privato,"partito politico, organizzazione sindacale","A seguito dell’istituzione della Regione autonoma con legge costituzionale del 1948 e fino all’inizio degli anni Sessanta, il Comitato svolse attività sovrapponibili a quelle del gruppo democristiano in Consiglio regionale.",,ca-522633,Politica e sindacati,"G. AGOSTINI, Eravamo la DC. Memorie della classe dirigente democristiana in Trentino, Trento, Il Margine, 2013",1946 - 1994
sp-94533,Democrazia cristiana - DC. Comitato regionale del Trentino-Alto Adige,,,corporateBody,,,"Democrazia cristiana - DC. Comitato regionale del Trentino-Alto Adige, Trento, 1946 - 1994",SIUSA,1946,1994,,,Sede,Trento,Sede,Trento,,privato,"partito politico, organizzazione sindacale","I compiti del Comitato regionale erano individuati a livello nazionale dagli statuti del partito. Secondo le carte statutarie del 1947, 1949 e 1957, il Comitato regionale coordinava l’azione dei Comitati provinciali in regione e vigilava sul loro operato, si occupava dei programmi elettorali e promuoveva iniziative di propaganda e di stampa; inoltre accoglieva e segnalava alla Direzione informazioni sulla situazione politica, sociale ed economica della regione.",,ca-522633,Politica e sindacati,"G. AGOSTINI, Eravamo la DC. Memorie della classe dirigente democristiana in Trentino, Trento, Il Margine, 2013",1946 - 1994
sp-94533,Democrazia cristiana - DC. Comitato regionale del Trentino-Alto Adige,,,corporateBody,,,"Democrazia cristiana - DC. Comitato regionale del Trentino-Alto Adige, Trento, 1946 - 1994",SIUSA,1946,1994,,,Sede,Trento,Sede,Trento,,privato,"partito politico, organizzazione sindacale",Lo statuto del 1972 individuava come compito principale l’espressione degli indirizzi generali della politica generale del partito. Gli statuti del 1978 e del 1984 stabilivano competenze più ampie e specifiche in modo da assicurare coerenza di indirizzo politico in regione.,,ca-522633,Politica e sindacati,"G. AGOSTINI, Eravamo la DC. Memorie della classe dirigente democristiana in Trentino, Trento, Il Margine, 2013",1946 - 1994
sp-94533,Democrazia cristiana - DC. Comitato regionale del Trentino-Alto Adige,,,corporateBody,,,"Democrazia cristiana - DC. Comitato regionale del Trentino-Alto Adige, Trento, 1946 - 1994",SIUSA,1946,1994,,,Sede,Trento,Sede,Trento,,privato,"partito politico, organizzazione sindacale","Il Comitato regionale era costituito dai Segretati provinciali, due membri per ogni provincia eletti dal Comitato provinciale, tre membri eletti tra i residenti nel capoluogo di regione o nelle adiacenze, i delegati regionali del Movimento femminile e giovanile e dei movimenti specializzati.",,ca-522633,Politica e sindacati,"G. AGOSTINI, Eravamo la DC. Memorie della classe dirigente democristiana in Trentino, Trento, Il Margine, 2013",1946 - 1994
sp-94533,Democrazia cristiana - DC. Comitato regionale del Trentino-Alto Adige,,,corporateBody,,,"Democrazia cristiana - DC. Comitato regionale del Trentino-Alto Adige, Trento, 1946 - 1994",SIUSA,1946,1994,,,Sede,Trento,Sede,Trento,,privato,"partito politico, organizzazione sindacale","Eleggeva il Segretario regionale (a partire dal 1984 veniva eletto dal Congresso), il Segretario amministrativo e la Giunta esecutiva.",,ca-522633,Politica e sindacati,"G. AGOSTINI, Eravamo la DC. Memorie della classe dirigente democristiana in Trentino, Trento, Il Margine, 2013",1946 - 1994
sp-94533,Democrazia cristiana - DC. Comitato regionale del Trentino-Alto Adige,,,corporateBody,,,"Democrazia cristiana - DC. Comitato regionale del Trentino-Alto Adige, Trento, 1946 - 1994",SIUSA,1946,1994,,,Sede,Trento,Sede,Trento,,privato,"partito politico, organizzazione sindacale",Il partito fu sciolto nel gennaio 1994 e trasformato in Partito Popolare del Trentino.,,ca-522633,Politica e sindacati,"G. AGOSTINI, Eravamo la DC. Memorie della classe dirigente democristiana in Trentino, Trento, Il Margine, 2013",1946 - 1994
sp-94533,Democrazia cristiana - DC. Comitato regionale del Trentino-Alto Adige,,,corporateBody,,,"Democrazia cristiana - DC. Comitato regionale del Trentino-Alto Adige, Trento, 1946 - 1994",SIUSA,1946,1994,,,Sede,Trento,Sede,Trento,,privato,"partito politico, organizzazione sindacale",(Rielaborato a partire dall’inventario),,ca-522633,Politica e sindacati,"G. AGOSTINI, Eravamo la DC. Memorie della classe dirigente democristiana in Trentino, Trento, Il Margine, 2013",1946 - 1994
sp-94534,Democrazia cristiana - DC. Comitato provinciale di Trento,,,corporateBody,,,"Democrazia cristiana - DC. Comitato provinciale di Trento, Trento, 1945 - 1994",SIUSA,1945,1994,,,Sede,Trento,Sede,Trento,,privato,"partito politico, organizzazione sindacale","Il Comitato provinciale di Trento era un organo direttivo della Democrazia cristiana (DC). Nel 1945 si tennero le prime riunioni del Comitato promotore e, nel settembre dello stesso anno, con il primo congresso provinciale venne delineato l’assetto organizzativo del partito. Nel 1946, nell’ambito di due congressi (3 marzo e 8 settembre), si posero le basi per impostare una strutturazione della DC sul territorio.",,ca-522634,Politica e sindacati,"G. AGOSTINI, Eravamo la DC. Memorie della classe dirigente democristiana in Trentino, Trento, Il Margine, 2013",1945 - 1994
sp-94534,Democrazia cristiana - DC. Comitato provinciale di Trento,,,corporateBody,,,"Democrazia cristiana - DC. Comitato provinciale di Trento, Trento, 1945 - 1994",SIUSA,1945,1994,,,Sede,Trento,Sede,Trento,,privato,"partito politico, organizzazione sindacale","Il Comitato provinciale di Trento era un organo direttivo della Democrazia cristiana (DC). Nel 1945 si tennero le prime riunioni del Comitato promotore e, nel settembre dello stesso anno, con il primo congresso provinciale venne delineato l’assetto organizzativo del partito. Nel 1946, nell’ambito di due congressi (3 marzo e 8 settembre), si posero le basi per impostare una strutturazione della DC sul territorio.",,ca-522634,Politica e sindacati,"G. AGOSTINI, Eravamo la DC. Memorie della classe dirigente democristiana in Trentino, Trento, Il Margine, 2013",1945 - 1994
sp-94534,"Democrazia cristiana - DC. Comitato provinciale di Trento, Trento, 1945 - 1994",,,corporateBody,,,"Democrazia cristiana - DC. Comitato provinciale di Trento, Trento, 1945 - 1994",SIUSA,1945,1994,,,Sede,Trento,Sede,Trento,,privato,"partito politico, organizzazione sindacale","Il Comitato provinciale di Trento era un organo direttivo della Democrazia cristiana (DC). Nel 1945 si tennero le prime riunioni del Comitato promotore e, nel settembre dello stesso anno, con il primo congresso provinciale venne delineato l’assetto organizzativo del partito. Nel 1946, nell’ambito di due congressi (3 marzo e 8 settembre), si posero le basi per impostare una strutturazione della DC sul territorio.",,ca-522634,Politica e sindacati,"G. AGOSTINI, Eravamo la DC. Memorie della classe dirigente democristiana in Trentino, Trento, Il Margine, 2013",1945 - 1994
sp-94534,Democrazia cristiana - DC. Comitato provinciale di Trento,,,corporateBody,,,"Democrazia cristiana - DC. Comitato provinciale di Trento, Trento, 1945 - 1994",SIUSA,1945,1994,,,Sede,Trento,Sede,Trento,,privato,"partito politico, organizzazione sindacale","Il Comitato provinciale di Trento era un organo direttivo della Democrazia cristiana (DC). Nel 1945 si tennero le prime riunioni del Comitato promotore e, nel settembre dello stesso anno, con il primo congresso provinciale venne delineato l’assetto organizzativo del partito. Nel 1946, nell’ambito di due congressi (3 marzo e 8 settembre), si posero le basi per impostare una strutturazione della DC sul territorio.",,ca-522634,Politica e sindacati,"G. AGOSTINI, Eravamo la DC. Memorie della classe dirigente democristiana in Trentino, Trento, Il Margine, 2013",1945 - 1994
sp-94534,Democrazia cristiana - DC. Comitato provinciale di Trento,,,corporateBody,,,"Democrazia cristiana - DC. Comitato provinciale di Trento, Trento, 1945 - 1994",SIUSA,1945,1994,,,Sede,Trento,Sede,Trento,,privato,"partito politico, organizzazione sindacale","Le competenze e la composizione del Comitato provinciale erano definite dallo statuto del 1947. Il Comitato presiedeva l’attività interna ed esterna del partito in ambito provinciale; coordinava, sosteneva e promuoveva l’attività delle sezioni nel territorio della provincia e negli enti pubblici. Aveva inoltre il compito di dividere la provincia in zone, alle quali era preposto un Comitato di zona.",,ca-522634,Politica e sindacati,"G. AGOSTINI, Eravamo la DC. Memorie della classe dirigente democristiana in Trentino, Trento, Il Margine, 2013",1945 - 1994
sp-94534,Democrazia cristiana - DC. Comitato provinciale di Trento,,,corporateBody,,,"Democrazia cristiana - DC. Comitato provinciale di Trento, Trento, 1945 - 1994",SIUSA,1945,1994,,,Sede,Trento,Sede,Trento,,privato,"partito politico, organizzazione sindacale","Aveva sede presso il capoluogo di provincia ed era composto dai segretari di zona, dai delegati provinciali dei Gruppi femminili, giovanili, di azienda e categoria e da membri eletti dal Congresso provinciale. Vi partecipavano, con voto consultivo, i deputati democratico cristiani della provincia, un rappresentante del gruppo consiliare del Consiglio comunale del capoluogo, il direttore del periodico provinciale, il segretario della Camera del lavoro o il maggiore esponente del partito nelle organizzazioni sindacali provinciali, un rappresentante dei partigiani e reduci.",,ca-522634,Politica e sindacati,"G. AGOSTINI, Eravamo la DC. Memorie della classe dirigente democristiana in Trentino, Trento, Il Margine, 2013",1945 - 1994
sp-94534,Democrazia cristiana - DC. Comitato provinciale di Trento,,,corporateBody,,,"Democrazia cristiana - DC. Comitato provinciale di Trento, Trento, 1945 - 1994",SIUSA,1945,1994,,,Sede,Trento,Sede,Trento,,privato,"partito politico, organizzazione sindacale",L’attuazione delle delibere del Comitato era demandata alla Giunta provinciale esecutiva.,,ca-522634,Politica e sindacati,"G. AGOSTINI, Eravamo la DC. Memorie della classe dirigente democristiana in Trentino, Trento, Il Margine, 2013",1945 - 1994
sp-94534,Democrazia cristiana - DC. Comitato provinciale di Trento,,,corporateBody,,,"Democrazia cristiana - DC. Comitato provinciale di Trento, Trento, 1945 - 1994",SIUSA,1945,1994,,,Sede,Trento,Sede,Trento,,privato,"partito politico, organizzazione sindacale",Con lo statuto del 1957 la composizione del Comitato subì delle variazioni; da quel momento vi fecero parte anche i consiglieri nazionali del partito iscritti a una sezione della provincia.,,ca-522634,Politica e sindacati,"G. AGOSTINI, Eravamo la DC. Memorie della classe dirigente democristiana in Trentino, Trento, Il Margine, 2013",1945 - 1994
sp-94534,Democrazia cristiana - DC. Comitato provinciale di Trento,,,corporateBody,,,"Democrazia cristiana - DC. Comitato provinciale di Trento, Trento, 1945 - 1994",SIUSA,1945,1994,,,Sede,Trento,Sede,Trento,,privato,"partito politico, organizzazione sindacale",L’ultimo statuto venne approvato nel 1983. Il partito fu sciolto nel gennaio 1994 e trasformato in Partito Popolare del Trentino.,,ca-522634,Politica e sindacati,"G. AGOSTINI, Eravamo la DC. Memorie della classe dirigente democristiana in Trentino, Trento, Il Margine, 2013",1945 - 1994
sp-94534,Democrazia cristiana - DC. Comitato provinciale di Trento,,,corporateBody,,,"Democrazia cristiana - DC. Comitato provinciale di Trento, Trento, 1945 - 1994",SIUSA,1945,1994,,,Sede,Trento,Sede,Trento,,privato,"partito politico, organizzazione sindacale",(Rielaborato a partire dall’inventario),,ca-522634,Politica e sindacati,"G. AGOSTINI, Eravamo la DC. Memorie della classe dirigente democristiana in Trentino, Trento, Il Margine, 2013",1945 - 1994
sp-94539,Curazia di San Giacomo di Comano Terme,,,corporateBody,,,"Curazia di San Giacomo di Comano Terme, Comano Terme (Trento), 1788 - [1997]",SIUSA,1788,1997,,,Sede,Comano Terme (Trento),Sede,Comano Terme (Trento),,enti di culto,ente e associazione della chiesa cattolica,"La cappella di San Giacomo apostolo, situata a Comano, è documentata per la prima volta nel 1490. Dipendeva strettamente dalla pieve di Lomaso, da cui, a seguito di contese iniziate a partire dal 1651, ottenne la concessione del tabernacolo nel 1766. Fu eretta a curazia nel 1788, anno in cui fu eletto il primo curato. In precedenza, la cura d’anime era affidata a un cappellano dipendente direttamente dal parroco di Lomaso. Nel 1813 la chiesa di San Giacomo ottenne inoltre la concessione del fonte battesimale e, nel 1837, del cimitero.",,ca-522656,Chiesa cattolica,,1788 - [1997]
sp-94539,Curazia di San Giacomo di Comano Terme,,,corporateBody,,,"Curazia di San Giacomo di Comano Terme, Comano Terme (Trento), 1788 - [1997]",SIUSA,1788,1997,,,Sede,Comano Terme (Trento),Sede,Comano Terme (Trento),,enti di culto,ente e associazione della chiesa cattolica,"La cappella di San Giacomo apostolo, situata a Comano, è documentata per la prima volta nel 1490. Dipendeva strettamente dalla pieve di Lomaso, da cui, a seguito di contese iniziate a partire dal 1651, ottenne la concessione del tabernacolo nel 1766. Fu eretta a curazia nel 1788, anno in cui fu eletto il primo curato. In precedenza, la cura d’anime era affidata a un cappellano dipendente direttamente dal parroco di Lomaso. Nel 1813 la chiesa di San Giacomo ottenne inoltre la concessione del fonte battesimale e, nel 1837, del cimitero.",,ca-522656,Chiesa cattolica,,1788 - [1997]
sp-94539,"Curazia di San Giacomo di Comano Terme, Comano Terme (Trento), 1788 - [1997]",,,corporateBody,,,"Curazia di San Giacomo di Comano Terme, Comano Terme (Trento), 1788 - [1997]",SIUSA,1788,1997,,,Sede,Comano Terme (Trento),Sede,Comano Terme (Trento),,enti di culto,ente e associazione della chiesa cattolica,"La cappella di San Giacomo apostolo, situata a Comano, è documentata per la prima volta nel 1490. Dipendeva strettamente dalla pieve di Lomaso, da cui, a seguito di contese iniziate a partire dal 1651, ottenne la concessione del tabernacolo nel 1766. Fu eretta a curazia nel 1788, anno in cui fu eletto il primo curato. In precedenza, la cura d’anime era affidata a un cappellano dipendente direttamente dal parroco di Lomaso. Nel 1813 la chiesa di San Giacomo ottenne inoltre la concessione del fonte battesimale e, nel 1837, del cimitero.",,ca-522656,Chiesa cattolica,,1788 - [1997]
sp-94539,Curazia di San Giacomo di Comano Terme,,,corporateBody,,,"Curazia di San Giacomo di Comano Terme, Comano Terme (Trento), 1788 - [1997]",SIUSA,1788,1997,,,Sede,Comano Terme (Trento),Sede,Comano Terme (Trento),,enti di culto,ente e associazione della chiesa cattolica,"La cappella di San Giacomo apostolo, situata a Comano, è documentata per la prima volta nel 1490. Dipendeva strettamente dalla pieve di Lomaso, da cui, a seguito di contese iniziate a partire dal 1651, ottenne la concessione del tabernacolo nel 1766. Fu eretta a curazia nel 1788, anno in cui fu eletto il primo curato. In precedenza, la cura d’anime era affidata a un cappellano dipendente direttamente dal parroco di Lomaso. Nel 1813 la chiesa di San Giacomo ottenne inoltre la concessione del fonte battesimale e, nel 1837, del cimitero.",,ca-522656,Chiesa cattolica,,1788 - [1997]
sp-94539,Curazia di San Giacomo di Comano Terme,,,corporateBody,,,"Curazia di San Giacomo di Comano Terme, Comano Terme (Trento), 1788 - [1997]",SIUSA,1788,1997,,,Sede,Comano Terme (Trento),Sede,Comano Terme (Trento),,enti di culto,ente e associazione della chiesa cattolica,La curazia di Comano venne sottratta al territorio della parrocchia di Vigo Lomaso e aggregata a quello della parrocchia di Godenzo-Poia con decreto dell’arcivescovo di Trento Alessandro Maria Gottardi dell’1 febbraio 1969 n. prot. 241/69/E.,,ca-522656,Chiesa cattolica,,1788 - [1997]
sp-94539,Curazia di San Giacomo di Comano Terme,,,corporateBody,,,"Curazia di San Giacomo di Comano Terme, Comano Terme (Trento), 1788 - [1997]",SIUSA,1788,1997,,,Sede,Comano Terme (Trento),Sede,Comano Terme (Trento),,enti di culto,ente e associazione della chiesa cattolica,Non sappiamo con esattezza quale sia la data di soppressione della curazia; la documentazione d'archivio ne attesta l'attività fino al 1997.,,ca-522656,Chiesa cattolica,,1788 - [1997]
sp-94539,Curazia di San Giacomo di Comano Terme,,,corporateBody,,,"Curazia di San Giacomo di Comano Terme, Comano Terme (Trento), 1788 - [1997]",SIUSA,1788,1997,,,Sede,Comano Terme (Trento),Sede,Comano Terme (Trento),,enti di culto,ente e associazione della chiesa cattolica,(Rielaborato a partire dall’inventario),,ca-522656,Chiesa cattolica,,1788 - [1997]
sp-94554,Ciccolini,Cicolini Giovanni,,person,Giovanni,Ciccolini,"Ciccolini, Giovanni, insegnante, archivista, politico, (Terzolas 1876 - Terzolas 1949)",SIUSA,,,1876 nov 06,1949 feb 06,luogo di nascita,Terzolas (Trento),luogo di nascita,Terzolas (Trento),"Insegnante, archivista, politico",,,Giovanni Ciccolini nacque a Terzolas (Val di Sole) il 6 novembre 1876.,maschile,ca-522672,Politica e sindacati,"U. FANTELLI, Due biglietti inediti di Alcide De Gasperi a Giovanni Ciccolini, in «La Val», 2009, pp. 69-80, 69-80",insegnante
sp-94554,Ciccolini,Cicolini Giovanni,,person,Giovanni,Ciccolini,"Ciccolini, Giovanni, insegnante, archivista, politico, (Terzolas 1876 - Terzolas 1949)",SIUSA,,,1876 nov 06,1949 feb 06,luogo di nascita,Terzolas (Trento),luogo di nascita,Terzolas (Trento),"Insegnante, archivista, politico",,,Giovanni Ciccolini nacque a Terzolas (Val di Sole) il 6 novembre 1876.,maschile,ca-522672,Politica e sindacati,"U. FANTELLI, Due biglietti inediti di Alcide De Gasperi a Giovanni Ciccolini, in «La Val», 2009, pp. 69-80, 69-80",insegnante
sp-94554,Giovanni,Cicolini Giovanni,,person,Giovanni,Ciccolini,"Ciccolini, Giovanni, insegnante, archivista, politico, (Terzolas 1876 - Terzolas 1949)",SIUSA,,,1876 nov 06,1949 feb 06,luogo di nascita,Terzolas (Trento),luogo di nascita,Terzolas (Trento),"Insegnante, archivista, politico",,,Giovanni Ciccolini nacque a Terzolas (Val di Sole) il 6 novembre 1876.,maschile,ca-522672,Politica e sindacati,"U. FANTELLI, Due biglietti inediti di Alcide De Gasperi a Giovanni Ciccolini, in «La Val», 2009, pp. 69-80, 69-80",insegnante
sp-94554,"Ciccolini, Giovanni, insegnante, archivista, politico, (Terzolas 1876 - Terzolas 1949)",Cicolini Giovanni,,person,Giovanni,Ciccolini,"Ciccolini, Giovanni, insegnante, archivista, politico, (Terzolas 1876 - Terzolas 1949)",SIUSA,,,1876 nov 06,1949 feb 06,luogo di nascita,Terzolas (Trento),luogo di nascita,Terzolas (Trento),"Insegnante, archivista, politico",,,Giovanni Ciccolini nacque a Terzolas (Val di Sole) il 6 novembre 1876.,maschile,ca-522672,Politica e sindacati,"U. FANTELLI, Due biglietti inediti di Alcide De Gasperi a Giovanni Ciccolini, in «La Val», 2009, pp. 69-80, 69-80",insegnante
sp-94554,"Cicolini, Giovanni, insegnante, archivista, politico, (Terzolas 1876 - Terzolas 1949)",Cicolini Giovanni,,person,Giovanni,Ciccolini,"Ciccolini, Giovanni, insegnante, archivista, politico, (Terzolas 1876 - Terzolas 1949)",SIUSA,,,1876 nov 06,1949 feb 06,luogo di nascita,Terzolas (Trento),luogo di nascita,Terzolas (Trento),"Insegnante, archivista, politico",,,Giovanni Ciccolini nacque a Terzolas (Val di Sole) il 6 novembre 1876.,maschile,ca-522672,Politica e sindacati,"U. FANTELLI, Due biglietti inediti di Alcide De Gasperi a Giovanni Ciccolini, in «La Val», 2009, pp. 69-80, 69-80",insegnante
sp-94554,Cicolini Giovanni,Cicolini Giovanni,,person,Giovanni,Ciccolini,"Ciccolini, Giovanni, insegnante, archivista, politico, (Terzolas 1876 - Terzolas 1949)",SIUSA,,,1876 nov 06,1949 feb 06,luogo di nascita,Terzolas (Trento),luogo di nascita,Terzolas (Trento),"Insegnante, archivista, politico",,,Giovanni Ciccolini nacque a Terzolas (Val di Sole) il 6 novembre 1876.,maschile,ca-522672,Politica e sindacati,"U. FANTELLI, Due biglietti inediti di Alcide De Gasperi a Giovanni Ciccolini, in «La Val», 2009, pp. 69-80, 69-80",insegnante
sp-94554,Ciccolini,Cicolini Giovanni,,person,Giovanni,Ciccolini,"Ciccolini, Giovanni, insegnante, archivista, politico, (Terzolas 1876 - Terzolas 1949)",SIUSA,,,1876 nov 06,1949 feb 06,luogo di nascita,Terzolas (Trento),luogo di nascita,Terzolas (Trento),"Insegnante, archivista, politico",,,Giovanni Ciccolini nacque a Terzolas (Val di Sole) il 6 novembre 1876.,maschile,ca-522672,Politica e sindacati,"U. FANTELLI, Due biglietti inediti di Alcide De Gasperi a Giovanni Ciccolini, in «La Val», 2009, pp. 69-80, 69-80",insegnante
sp-94554,Ciccolini,Cicolini Giovanni,,person,Giovanni,Ciccolini,"Cicolini, Giovanni, insegnante, archivista, politico, (Terzolas 1876 - Terzolas 1949)",SIUSA,,,1876 nov 06,1949 feb 06,luogo di nascita,Terzolas (Trento),luogo di nascita,Terzolas (Trento),"Insegnante, archivista, politico",,,Giovanni Ciccolini nacque a Terzolas (Val di Sole) il 6 novembre 1876.,maschile,ca-522672,Politica e sindacati,"U. FANTELLI, Due biglietti inediti di Alcide De Gasperi a Giovanni Ciccolini, in «La Val», 2009, pp. 69-80, 69-80",insegnante
sp-94554,Ciccolini,Cicolini Giovanni,,person,Giovanni,Ciccolini,"Ciccolini, Giovanni, insegnante, archivista, politico, (Terzolas 1876 - Terzolas 1949)",SIUSA,,,1876 nov 06,1949 feb 06,luogo di nascita,Terzolas (Trento),luogo di nascita,Terzolas (Trento),"Insegnante, archivista, politico",,,Giovanni Ciccolini nacque a Terzolas (Val di Sole) il 6 novembre 1876.,maschile,ca-522672,Politica e sindacati,"U. FANTELLI, Due biglietti inediti di Alcide De Gasperi a Giovanni Ciccolini, in «La Val», 2009, pp. 69-80, 69-80",insegnante
sp-94554,Ciccolini,Cicolini Giovanni,,person,Giovanni,Ciccolini,"Ciccolini, Giovanni, insegnante, archivista, politico, (Terzolas 1876 - Terzolas 1949)",SIUSA,,,1876 nov 06,1949 feb 06,luogo di nascita,Terzolas (Trento),luogo di nascita,Terzolas (Trento),"Insegnante, archivista, politico",,,Giovanni Ciccolini nacque a Terzolas (Val di Sole) il 6 novembre 1876.,maschile,ca-522672,Politica e sindacati,"U. FANTELLI, Due biglietti inediti di Alcide De Gasperi a Giovanni Ciccolini, in «La Val», 2009, pp. 69-80, 69-80",insegnante
